Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI Name,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension,Oralcancer
Hajipur,SHC,,270,Nangal Khanora,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1521413458,31.8610768,75.9450539,1521413458,06/05/21,27/04/21,Q2,,215,,Nangal Khanora,,31.8610768,75.9450539,,0,45,"1,247",150,0
Hajipur,SHC,,270,Narangpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6876166445,31.8386791,75.8575712,6876166445,06/05/21,06/05/21,Q2,,215,,Narangpur,,31.8386791,75.8575712,,0,20,"1,008",221,0
Hajipur,SHC,,270,Niku Chak,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6175271128,31.9743033,75.7549656,6175271128,30/04/21,30/04/21,Q2,,215,,Niku Chak,,31.9743033,75.7549656,,,,"2,571",,
Hajipur,SHC,,270,Old Talwara,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7266578850,31.9421303,75.8898798,7266578850,23/04/21,23/04/21,Q2,,215,,Old Talwara,,31.9421303,75.8898798,,62,597,"4,914",540,295
Hajipur,SHC,,270,Rajwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4826412787,31.5298792,75.905945,4826412787,30/11/19,30/11/19,Q4,,215,,Rajwal,,31.5298792,75.905945,,289,291,"7,036",427,297
Hajipur,SHC,,270,Raoulli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1464125515,31.9552557,75.831788,1464125515,30/04/21,30/04/21,Q2,,215,,Raoulli,,31.9552557,75.831788,,765,"1,010","4,463","1,252","1,258"
Hajipur,SHC,,270,Sandhwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2521422655,31.9773614,75.7401535,2521422655,21/04/20,21/04/20,Q2,,215,,Sandhwal,,31.9773614,75.7401535,,330,42,"4,173",440,444
Harta Badla,SHC,,40366,Ahrana Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113257271,31.4171881,75.8408106,1113257271,26/04/21,26/04/21,Q2,,0,,Ahrana Kalan,,31.4171881,75.8408106,,263,464,"1,324",464,464
Harta Badla,SHC,,40366,Ajram,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113257420,31.4522971,75.8183498,1113257420,04/08/20,04/08/20,Q3,,0,,Ajram,,31.4522971,75.8183498,,"1,199","1,897","6,432","2,036","2,032"
Harta Badla,SHC,,40366,Bahadarpur Bahian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113257578,31.5021278,75.9464271,1113257578,05/05/21,05/05/21,Q2,,0,,Bahadarpur Bahian,,31.5021278,75.9464271,,103,202,"2,369",232,202
Harta Badla,SHC,,40366,Bajrawar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114115783,31.4428861,75.9624713,1114115783,30/04/21,30/04/21,Q2,,0,,Bajrawar,,31.4428861,75.9624713,,239,368,"1,695",368,368
Harta Badla,SHC,,40366,Bathula,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114115841,31.4516521,76.0067308,1114115841,01/05/21,01/05/21,Q2,,0,,Bathula,,31.4516521,76.0067308,,2,75,"1,101",91,1
Harta Badla,SHC,,40366,Bihala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113257727,31.5113151,75.9100564,1113257727,04/08/20,04/08/20,Q3,,0,,Bihala,,31.5113151,75.9100564,,"1,433",866,"7,477","3,437","3,437"
Harta Badla,SHC,,40366,Chagran,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113257750,31.474244,75.9703111,1113257750,30/04/21,30/04/21,Q2,,0,,Chagran,,31.474244,75.9703111,,51,507,"3,350",766,679
Harta Badla,SHC,,40366,Chaunni Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113264145,31.5149027,75.9531933,1113264145,30/11/19,30/11/19,Q4,,0,,Chaunni Kalan,,31.5149027,75.9531933,,"1,350","2,167","6,748","2,354","2,316"
Harta Badla,SHC,,40366,Hookran,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113264236,31.4196567,75.8797192,1113264236,04/08/20,04/08/20,Q3,,0,,Hookran,,31.4196567,75.8797192,,"1,421","2,431","4,663","2,428","2,431"
Harta Badla,SHC,,40366,Mandiala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113264350,31.4738477,75.7962483,1113264350,30/04/21,30/04/21,Q2,,0,,Mandiala,,31.4738477,75.7962483,,105,"1,056","3,571","1,204",891
Harta Badla,SHC,,40366,Manjhi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113264418,31.5410652,75.9916063,1113264418,10/05/21,10/05/21,Q2,,0,,Manjhi,,31.5410652,75.9916063,,105,505,"3,560",572,273
Harta Badla,SHC,,40366,Marnaian Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113264533,31.4480571,75.8615654,1113264533,06/05/21,06/05/21,Q2,,0,,Marnaian Kalan,,31.4480571,75.8615654,,383,558,"2,008",624,624
Harta Badla,SHC,,40366,Patti,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113264624,31.3785551,75.8244847,1113264624,30/11/19,30/11/19,Q4,,0,,Patti,,31.3785551,75.8244847,,502,404,"3,444",848,848
Harta Badla,SHC,,40366,Salern,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1114115874,31.586687,75.9739325,1114115874,07/10/21,07/10/21,Q4,,0,,Salern,,31.586687,75.9739325,,40,154,"1,303",611,323
Harta Badla,SHC,,40366,Shergarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113265373,31.4967261,75.927384,1113265373,30/11/19,30/11/19,Q4,,0,,Shergarh,,31.4967261,75.927384,,838,"1,178","5,348","1,370","1,370"
Mand Mandher,SHC,,40367,AIMA MANGAT,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113216749,31.8885293,75.6315377,1113216749,31/07/19,31/07/19,Q3,,0,,AIMA MANGAT,,31.8885293,75.6315377,,"1,457","2,515","7,597","2,515","2,515"
Mand Mandher,SHC,,40367,BODAL,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113212847,31.7767343,75.6679734,1113212847,30/06/19,30/06/19,Q2,,0,,BODAL,,31.7767343,75.6679734,,"1,145","1,724","5,602","1,724","1,724"
Mand Mandher,SHC,,40367,BUDOBARKAT,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113213837,31.8197971,75.6216887,1113213837,04/08/20,04/08/20,Q3,,0,,BUDOBARKAT,,31.8197971,75.6216887,,629,"1,165","8,150","1,321","1,131"
Mand Mandher,SHC,,40367,CHAK BAMU,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113215840,31.7619073,75.5937099,1113215840,04/08/20,04/08/20,Q3,,0,,CHAK BAMU,,31.7619073,75.5937099,,836,"1,144","5,299","1,419","1,449"
Mand Mandher,SHC,,40367,DADIAL,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113214850,31.7963733,75.6252125,1113214850,30/04/21,30/04/21,Q2,,0,,DADIAL,,31.7963733,75.6252125,,134,196,"1,738",196,196
Mand Mandher,SHC,,40367,DWAKHRI,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113213381,31.7457714,75.6828111,1113213381,04/08/20,04/08/20,Q3,,0,,DWAKHRI,,31.7457714,75.6828111,,748,"1,136","6,554","1,136","1,136"
Mand Mandher,SHC,,40367,JALOTA,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113214769,31.8166494,75.6973493,1113214769,31/08/19,31/08/19,Q3,,0,,JALOTA,,31.8166494,75.6973493,,690,"1,355","8,718","1,355","1,355"
